# intervals of consistent gain/loss (csv) (cnvIntervals)
# ---
# algorithmVersion: 2.0
# limInp: 4
# inpVal: 0.0501003
# mainPeakNormalBin: 0.0274478
# ploidyBasedNormalBin: 0.0272594
# normalPeakMethod: ploidyBased
# mainPeakCopyNumber: 2.0
# normalPostProcessingDir: .na
# normalSampleName: .na
# normalYPostProcessingDir: .na
# normalYSampleName: .na
# qualityPreNorm: 1.868958
# qualityPostNorm: 1.7225972
# bmdToolsVer: 0.0.32
# bmdSvPipelineVer: 0.37.42
# ...
"chr","start","end","actualCount","expectedCount","cnvState","nrd","cutoffZscore","rd"
7,55156000,55322000,114936,4501.44062714347,3,50.6692132868104,483.268502074058,20718.1666666667
7,55322000,55529000,143222,5709.14421003562,3,50.8457070994321,485.021024761211,20790.3333333333
7,55529000,55625000,63893,2634.98963540106,3,48.5288691526847,462.015623020386,19843
7,55625000,55667000,30225,1180.25577419006,3,51.4073894869441,490.598337146654,21020
7,55667000,55749000,36190,2278.16812227383,3,34.2895276974285,320.623873475349,14020.6666666667
7,55749000,56582000,23034,22726.7856053341,2,2.02499136513747,0.24815563636912,828
7,56582000,57354000,34630,21162.2605093147,3,3.18100962981631,11.7270182974386,1300.68503937008
7,57354000,57490000,50037,3650.55855737855,3,24.7743508802447,226.141449436323,10130
7,57490000,57642000,9494,3979.93226180368,3,4.71421902830796,26.9512588251919,1927.6
7,57642000,57764000,5517,3376.0804703576,3,3.38721381728913,13.7745547598452,1385
7,57764000,58100000,9470,5764.03982743981,3,3.35990415113289,13.5033791939347,1373.83333333333
7,58100000,62100000,42,27.4478087020943,2,2.01382520339443,0.137279501435988,823.43426106283
7,62100000,63375000,34879,29780.8724417724,2,2.0533184439358,0.529433758913027,839.582677165354
7,63375000,65024000,43556,44575.2413322012,2,1.97363288848544,-0.261816323402867,807
7,65024000,67283000,98064,61071.3743621599,3,3.17373047564516,11.6547388070772,1297.70866141732
7,67283000,72951000,161861,155574.179723471,3,2.12225858132399,1.21398554593354,867.771653543307
7,72951000,73242000,9750,5764.03982743981,3,3.51520240196167,15.045437262769,1437.33333333333
7,73242000,74985000,45628,46935.7528805813,2,2.0090946937928,0.0903071726301723,821.5
7,74985000,75574000,12972,14602.2342295142,2,1.98551447082301,-0.143836308712459,811.858267716535
7,75574000,75687000,3154,3129.05019203875,2,2.07471941395929,0.741938010116602,848.333333333333
7,75687000,75971000,104079,7822.62548009689,3,26.8042335288728,246.297484036835,10960
7,75971000,77064000,28692,29643.6333982619,2,2.00094897364888,0.00942298103529433,818.169291338583
7,77064000,92063000,411048,411552.443679203,2,1.99086792283248,-0.0906783766477385,814.047244094488
7,92063000,95084000,133440,82864.9344716228,3,3.21601889511567,12.0746482272719,1315
7,95084000,99855000,130473,130871.151891586,2,2.03352222571372,0.332864139623338,831.488188976378
7,99855000,101259000,61670,38262.2453307195,3,3.203790686389,11.9532263320881,1310
7,101259000,102581000,36873,35599.8078866164,2,2.00542623117479,0.053880604075029,820
7,102581000,142716000,1092651,1098763.23015354,2,2.00787187292013,0.0781649831117927,821
7,142716000,143507000,21308,21738.6644920587,2,1.97974699284877,-0.201105375810963,809.5
7,143507000,143649000,5516,3897.5888356974,3,2.81004236539005,8.0434413071695,1149
7,143649000,143876000,2332,4172.06692271834,1,1.13673428323176,-8.57193082978259,464.8
7,143876000,144186000,8340,8536.26850635134,2,1.95162211277742,-0.480375734733718,798
7,144186000,151498000,200174,199874.942968651,2,1.99564366419345,-0.0432569120720145,816
7,151498000,151758000,10199,7163.87807124662,3,2.81004236539005,8.0434413071695,1149
7,151758000,159345973,206998,206654.551718068,2,2.03352222571372,0.332864139623338,831.488188976378
8,1,233000,1976,2772.22867891153,1,1.54972165262735,-4.47110868977483,633.666666666667
8,233000,945000,19304,19433.0485610828,2,1.98463827633944,-0.15253661773744,811.5
8,945000,1071000,3237,3348.63266165551,2,1.95345634408642,-0.462162450456146,798.75
8,1071000,2338000,30773,34145.0740254054,1,1.85189962633476,-1.47058563112638,757.224409448819
8,2338000,2572000,4323,5434.66612301468,1,1.54931404566979,-4.47515608628095,633.5
8,2572000,6774000,114046,115280.796548796,2,1.98708391808478,-0.128252238700678,812.5
8,6774000,6973000,5550,5489.56174041887,3,2.15635726460119,1.55257371034373,881.714285714286
8,6973000,7230000,7868,6697.26532331102,3,2.33531612882333,3.32957350970039,954.888888888889
8,7230000,7341000,2616,2278.16812227383,3,2.1032519009882,1.02525576554548,860
8,7341000,7668000,15752,6971.74341033196,3,4.40368366769404,23.8677497969991,1800.625
8,7668000,8238000,14422,10924.2278634335,3,2.16943828428518,1.68246372420177,887.062992125984
8,8238000,8391000,4205,4199.51473142043,2,2.00346971777853,0.0344531008456208,819.2
8,8391000,8538000,4040,4062.27568790996,2,1.99466540749532,-0.0529706636867186,815.6
8,8538000,12117000,98153,98071.0204925831,2,2.01765443990147,0.175302499258838,825
8,12117000,12228000,7809,3046.70676593247,3,4.95853863866694,29.3772682909643,2027.5
8,12228000,39162000,729598,733762.270033088,2,1.99564366419345,-0.0432569120720145,816
8,39162000,39314000,4028,4199.51473142043,2,1.90955707475766,-0.898067054166013,780.8
8,39314000,39530000,3361,5956.17448835447,1,1.13372963765892,-8.60176592402775,463.571428571429
8,39530000,39726000,4611,5407.21831431258,1,1.73640563918793,-2.61740108996871,710
8,39726000,39833000,2851,2964.36333982619,2,1.91249184485206,-0.868925799321899,782
8,39833000,40286000,12400,12461.3051507508,2,1.99208111519434,-0.0786317949208403,814.543307086614
8,40286000,43200000,80025,79763.3320882861,2,2.03598712448067,0.357339734243064,832.496062992126
8,43200000,47200000,25,27.4478087020943,2,2.01382520339443,0.137279501435988,823.43426106283
8,47200000,58340000,303840,305466.663045608,2,1.98480196102319,-0.150911285282225,811.566929133858
8,58340000,145138000,2366607,2373878.63121803,2,2.02119773187896,0.210486166524697,826.448818897638
9,1,21522000,341879,590100.439286326,1,1.16167982903418,-8.32423016360762,475
9,21522000,21624000,1592,2827.12429631572,1,1.14537555073194,-8.4861260238527,468.333333333333
9,21624000,21940000,4897,8700.9553585639,1,1.12254956110882,-8.7127802281958,459
9,21940000,22327000,1493,10402.7194980938,1,0.286332654420376,-17.0161257029385,117.07874015748
9,22327000,22571000,3683,6560.02627980055,1,1.13783482201716,-8.56100285921604,465.25
9,22571000,34639000,190236,331048.02075596,1,1.14284646189294,-8.51123900374898,467.299212598425
9,34639000,37428000,56909,76414.6994266306,1,1.47283478431863,-5.2345687740329,602.228346456693
9,37428000,38771000,38315,36862.4070869127,3,2.15372455464586,1.52643180850101,880.637795275591
9,38771000,38920000,5086,4117.17130531415,3,2.52341315283677,5.19731208406107,1031.8
9,38920000,39093000,7515,4089.72349661206,3,3.72552759206049,17.1338938599305,1523.33333333333
9,39093000,39298000,5432,5599.35297522725,1,1.85501926383668,-1.43960870668579,758.5
9,39298000,39490000,7519,5215.08365339792,3,2.90647052563469,9.00093968061895,1188.42857142857
9,39490000,39671000,8221,4995.50118378117,3,3.33463251976443,13.2524406105548,1363.5
9,39671000,40017000,15304,7822.62548009689,3,4.08664809943336,20.7196959487759,1670.99212598425
9,40017000,41193000,45111,25800.9401799687,3,3.39455074252514,13.8474078969555,1388
9,41193000,41312000,3501,1921.3466091466,3,3.45202332354051,14.4180908043193,1411.5
9,41312000,41520000,6671,5709.14421003562,3,2.3782119086423,3.7555138086785,972.428571428571
9,41520000,41968000,22104,11363.3928026671,3,4.05658788868952,20.421208423765,1658.70078740157
9,41968000,42167000,7495,5489.56174041887,3,2.75658762438486,7.51265416536601,1127.14285714286
9,42167000,42200000,881,933.225495871207,1,1.82934002551067,-1.69459468657178,748
9,42200000,45500000,15,27.4478087020943,2,2.01382520339443,0.137279501435988,823.43426106283
9,45500000,61230000,5996,8371.58165413877,1,1.68223563737984,-3.15529052485383,687.850393700787
9,61230000,61587000,2850,5736.59201873772,1,0.993978680782628,-9.9894447261284,406.428571428571
9,61587000,61925000,7861,7301.11711475709,1,1.55456158406038,-4.42304983992255,635.645669291339
9,61925000,63756000,29242,34172.5218341075,1,1.7834505429978,-2.15026142078125,729.236220472441
9,63756000,64553000,18563,14327.7561424932,3,2.29229808220044,2.90241914352883,937.299212598425
9,64553000,65271000,5192,9661.62866313721,1,1.07221170660247,-9.21261776207056,438.417322834646
9,65271000,65378000,1236,1509.62947861519,3,2.10162147315797,1.00906617952098,859.333333333333
9,65378000,65747000,9491,8316.68603673458,3,2.19129500382026,1.89949341086889,896
9,65747000,66774000,10950,17511.7019519362,1,1.12898140632883,-8.64891422348495,461.629921259843
9,66774000,67436000,13713,17347.0150997236,1,1.4226317289636,-5.73306779882689,581.700787401575
9,67436000,68301000,8771,12982.8135160906,1,1.39157015309568,-6.04149853415206,569
9,68301000,127756000,1897631,1628890.20742579,3,2.3404791502857,3.38084053211133,957
9,127756000,138184000,333649,285567.001736589,3,2.36628355925223,3.63706941328661,967.551181102362
9,138184000,138394717,2254,3019.25895723038,1,1.38341801394456,-6.1224464642746,565.666666666667
10,1,3.8e+07,601903,1041260.07092265,1,1.15678854554351,-8.37279892168115,473
10,3.8e+07,41600000,20,27.4478087020943,2,2.01382520339443,0.137279501435988,823.43426106283
10,41600000,41807000,1637,2936.91553112409,1,1.07241390532945,-9.21060999844941,438.5
10,41807000,42130000,778,1235.15139159425,1,1.2778478119376,-7.17072215936146,522.5
10,42130000,42326000,3798,4226.96254012253,1,1.84645951772801,-1.52460403331446,755
10,42326000,45917000,57766,98510.1854318166,1,1.16045700816151,-8.336372353126,474.5
10,45917000,46134000,3581,5983.62229705657,1,1.19382254911573,-8.00506403912447,488.142857142857
10,46134000,46378000,10580,6724.71313201311,3,3.08731699826741,10.7966827804623,1262.375
10,46378000,46598000,13799,5818.935444844,3,4.73201107200528,27.1279276826843,1934.875
10,46598000,46824000,11868,6230.65257537541,3,3.84175380452927,18.2879800636775,1570.85714285714
10,46824000,47001000,5632,4858.2621402707,3,2.37553334863551,3.72891663163824,971.333333333333
10,47001000,47466000,7431,12790.678855176,1,1.13379566173304,-8.60111032774329,463.59842519685
10,47466000,47717000,9222,6861.95217552358,3,2.73850734433899,7.33312322034423,1119.75
10,47717000,47977000,4417,4583.78405324975,1,1.89863320829516,-1.00653728053021,776.333333333333
10,47977000,49837000,29117,50668.6548640661,1,1.1440596542548,-8.49919242202208,467.795275590551
10,49837000,133797422,1325820,2298040.33577415,1,1.15678854554351,-8.37279892168115,473
11,1,2828000,71407,73862.0532173359,2,1.99225442838889,-0.0769108546741377,814.614173228347
11,2828000,3014000,4517,5105.29241858955,1,1.79061736454286,-2.07909735465384,732.166666666667
11,3014000,3209000,5546,5379.77050561049,2,2.05759992174194,0.571947356859274,841.333333333333
11,3209000,3356000,2539,3129.05019203875,1,1.71989755740692,-2.78132064846685,703.25
11,3356000,50167000,1270965,1281840.11419651,2,1.99564366419345,-0.0432569120720145,816
11,50167000,5.1e+07,16364,16468.6852212566,2,2.03845202324763,0.381815328862791,833.503937007874
11,5.1e+07,55800000,0,0,2,2.02254572339214,0.223871257332361,827
11,55800000,80818000,679652,682874.032699405,2,1.97994919157575,-0.199097612189814,809.582677165354
11,80818000,81118000,7123,8234.3426106283,1,1.70705793824391,-2.90881363840985,698
11,81118000,81596000,12992,13147.5003683032,2,2.00175776855679,0.0174540355198902,818.5
11,81596000,82430000,19928,22918.9202662488,1,1.75352513140528,-2.44741043671138,717
11,82430000,89777000,199248,200863.064081926,2,1.97509642212831,-0.247283939097404,807.59842519685
11,89777000,89926000,5720,4089.72349661206,3,2.75477086194547,7.4946143409387,1126.4
11,89926000,135086000,1231240,1237566.79876003,2,2.00298058942946,0.0295962250382698,819
12,1,7844000,215529,214339.938154655,2,2.01031751466546,0.102449362148552,822
12,7844000,7973000,5244,3568.21513127226,3,2.94883253443781,9.42157981750571,1205.75
12,7973000,8339000,10360,10073.3457936686,2,1.99931212681146,-0.00683034351687343,817.5
12,8339000,8749000,10292,10430.1673067958,2,2.04091692201458,0.406290923482522,834.511811023622
12,8749000,9391000,17421,17621.4931867446,2,1.93296205883073,-0.665663634628378,790.370078740158
12,9391000,9584000,3719,5242.53146210002,1,1.41602657054903,-5.79865474378445,579
12,9584000,9736000,4177,4199.51473142043,2,2.0171653115524,0.170445623451483,824.8
12,9736000,10977000,33751,34090.1784080012,2,2.00053494768412,0.00531184600150618,818
12,10977000,11179000,3795,5571.90516652515,1,1.39366641744882,-6.02068335212055,569.857142857143
12,11179000,11371000,5240,5297.42707950421,2,1.98725860678088,-0.126517640198055,812.571428571429
12,11371000,11575000,5516,5599.35297522725,2,1.97689374414588,-0.229437151353851,808.333333333333
12,11575000,28002000,448604,450528.332036177,2,2.00542623117479,0.053880604075029,820
12,28002000,28121000,2726,3293.73704425132,1,1.74007410180593,-2.58097452141357,711.5
12,28121000,33200000,138896,139297.629163129,2,2.03105732694677,0.308388545003607,830.48031496063
12,33200000,37800000,28,27.4478087020943,2,2.00298058942946,0.0295962250382698,819
12,37800000,51649000,380641,379630.642158667,2,2.03721957386415,0.36957753155293,833
12,51649000,53317000,45906,45755.4971063913,2,2.0090946937928,0.0903071726301723,821.5
12,53317000,53526000,5550,5764.03982743981,2,1.90655242918482,-0.927902148411177,779.571428571429
12,53526000,54233000,16853,19433.0485610828,1,1.69947067172689,-2.9841525780987,694.897637795276
12,54233000,56223000,54070,54621.1393171677,2,1.96539088323344,-0.343656592912579,803.629921259843
12,56223000,57158000,26537,25691.1489451603,2,2.00178665408922,0.0177408588943388,818.511811023622
12,57158000,57397000,6598,6587.47408850264,2,2.01520879815613,0.151018120222075,824
12,57397000,57631000,6306,6422.78723629008,2,1.9629332058496,-0.368060481688697,802.625
12,57631000,57937000,8267,8426.47727154296,2,1.95773621714076,-0.419664787141815,800.5
12,57937000,58091000,3238,4254.41034882462,1,1.54466732635366,-4.5212964064508,631.6
12,58091000,88041000,816938,821293.331984067,2,2.00053494768412,0.00531184600150618,818
12,88041000,88320000,6827,7685.38643658641,1,1.83879522312452,-1.60070783533517,751.866141732283
12,88320000,101064000,348030,349547.843821171,2,2.02366263064591,0.234961761144423,827.456692913386
12,101064000,101263000,4672,5489.56174041887,1,1.7301168461285,-2.67984663606324,707.428571428571
12,101263000,133275000,876682,877314.309545041,2,2.02612752941287,0.259437355764154,828.464566929134
13,1,16500000,2938,2168.37688746545,2,1.96629596324943,-0.334669460513149,804
13,16500000,18900000,0,0,2,2.01382520339443,0.137279501435988,823.43426106283
13,18900000,25640000,182708,184723.752565095,2,1.98586109721211,-0.14039442821906,812
13,25640000,25834000,4460,5352.3226969084,1,1.70775669302829,-2.90187524439935,698.285714285714
13,25834000,46268000,555990,560374.462461958,2,2.01380303557811,0.137059382665513,823.425196850394
13,46268000,52231000,138338,163616.387673184,1,1.6997210130079,-2.98166677552013,695
13,52231000,52398000,4698,4611.23186195185,2,2.04553475579829,0.452144420277914,836.4
13,52398000,52587000,3514,5077.84460988745,1,1.41276571488858,-5.83103391583346,577.666666666667
13,52587000,54159000,36572,43147.9552796923,1,1.70216665475324,-2.95738239648337,696
13,54159000,63083000,240160,243983.571552917,2,1.95689853670043,-0.427982665000862,800.157480314961
13,63083000,63664000,15329,15974.6246646189,2,1.95406775452276,-0.456091355696957,799
13,63664000,114364328,1363339,1384247.88846402,2,1.98096981372144,-0.188963186292583,810
14,1,16100000,1695,1784.10756563613,2,1.93817108317808,-0.613939819435905,792.5
14,16100000,18200000,0,0,2,2.01382520339443,0.137279501435988,823.43426106283
14,18200000,18316000,1515,988.121113275396,3,2.98612857105417,9.79191659781632,1221
14,18316000,18657000,13328,8426.47727154296,3,3.05414437140475,10.4672900368544,1248.81102362205
14,18657000,18917000,3200,3046.70676593247,3,2.28728644232466,2.85265528806177,935.25
14,18917000,19278000,10301,6971.74341033196,3,3.31149520829183,13.0226950876204,1354.03937007874
14,19278000,19493000,4951,5654.24859263143,1,1.76889773666167,-2.29476576848031,723.285714285714
14,19493000,19621000,455,741.090834956547,1,1.73885128093327,-2.59311671093195,711
14,19621000,73739000,1476314,1484404.94241796,2,2.00298058942946,0.0295962250382698,819
14,73739000,76844000,86007,85252.893828705,2,2.03598712448067,0.357339734243064,832.496062992126
14,76844000,77043000,7679,5462.11393171677,3,2.78104404183821,7.75549795573362,1137.14285714286
14,77043000,77166000,3455,3403.5282790597,2,2.04088803648215,0.406004100108069,834.5
14,77166000,77565000,10971,10979.1234808377,2,2.04690585573741,0.46575896978514,836.96062992126
14,77565000,91155000,366890,372823.585600547,2,1.96296449850972,-0.367749756366373,802.637795275591
14,91155000,91270000,4377,3183.94580944294,3,2.71649656863098,7.11456380901338,1110.75
14,91270000,91413000,3975,3952.48445310158,2,2.03575218881695,0.355006904130872,832.4
14,91413000,107043718,421414,422586.462777444,2,1.99808930593879,-0.018972533035253,817
15,1,17500000,1554,4281.85815752672,1,0.454889364632331,-15.3424157052316,186
15,17500000,20500000,0,0,3,3.05705218166889,10.4961635898824,1250
15,20500000,21001000,12646,10677.1975851147,3,2.13242628873767,1.31494737373992,871.929133858268
15,21001000,21300000,2752,4309.30596622881,1,1.18246778386953,-8.11781294179515,483.5
15,21300000,21575000,1825,6011.07010575866,1,0.672214482088862,-13.1844522436618,274.862204724409
15,21575000,21841000,4536,5599.35297522725,1,1.66425920770054,-3.33379027155317,680.5
15,21841000,22222000,895,3238.84142684713,1,0.630160356381348,-13.6020352075971,257.666666666667
15,22222000,22434000,3386,4254.41034882462,1,1.56480311005692,-4.32135501904813,639.833333333333
15,22434000,22572000,3905,3760.34979218692,3,2.13162134523409,1.30695456237192,871.6
15,22572000,28268000,152638,153515.594070814,2,1.98830673895745,-0.116110049182299,813
15,28268000,28691000,6914,10320.3760719875,1,1.10928147321483,-8.84452776485981,453.574803149606
15,28691000,28802000,2799,3074.15457463457,1,1.85012798034601,-1.48817746475931,756.5
15,28802000,29223000,11120,11555.5274635817,2,1.94384227604423,-0.557626830252237,794.818897637795
15,29223000,30073000,20326,23330.6373967802,1,1.85622282768773,-1.42765773275038,758.992125984252
15,30073000,30506000,12393,11747.6621244964,2,2.01841509225533,0.182855514786018,825.311023622047
15,30506000,30623000,1797,3046.70676593247,1,1.19408458215987,-8.00246214137053,488.25
15,30623000,31680000,26774,28984.8859894116,1,1.85501926383668,-1.43960870668579,758.5
15,31680000,32154000,11171,13037.7091334948,1,1.8099096906993,-1.88753120978511,740.055118110236
15,32154000,32609000,3690,10238.0326458812,1,0.676441398333752,-13.1424804232006,276.590551181102
15,32609000,32719000,2692,3046.70676593247,1,1.80243796631198,-1.96172285597616,737
15,32719000,32855000,3479,3760.34979218692,1,1.84107910588827,-1.57802966719533,752.8
15,32855000,43657000,297917,295859.929999875,2,2.01765443990147,0.175302499258838,825
15,43657000,74362000,842382,840808.723971256,2,2.0127631564108,0.126733741185316,823
15,74362000,74437000,2914,2086.03346135917,3,2.64536915453748,6.40829311869424,1081.66666666667
15,74437000,82527000,224819,221421.472799795,2,2.01765443990147,0.175302499258838,825
15,82527000,84528000,49415,50998.0285684913,2,2.0088732380442,0.0881081934260561,821.409448818898
15,84528000,101991000,476246,477784.006077356,2,2.00787187292013,0.0781649831117927,821
16,1,719000,12021,19323.2573262744,1,1.2348950252213,-7.59722851716851,504.937007874016
16,719000,834000,3282,3183.94580944294,1,1.89231530045304,-1.06927192637518,773.75
16,834000,934000,3231,2772.22867891153,3,2.32335965806836,3.210849878854,950
16,934000,1036000,3057,2772.22867891153,3,2.24183826655719,2.40137057762862,916.666666666667
16,1036000,11217000,279098,278814.840795874,2,2.01031751466546,0.102449362148552,822
16,11217000,11331000,4587,3156.49800074085,3,2.78191748531869,7.76417094824675,1137.5
16,11331000,14709000,93805,92608.9065608663,2,2.04338182078153,0.430766518102248,835.51968503937
16,14709000,15032000,12487,7712.83424528851,3,2.84878749288307,8.42816706009834,1164.84251968504
16,15032000,16760000,45682,46716.1704109646,1,1.8775981216824,-1.21540843565742,767.732283464567
16,16760000,18076000,34771,36038.9728258499,2,1.98792159852511,-0.119934360841629,812.842519685039
16,18076000,18768000,9622,14876.7123165351,1,1.2385634878393,-7.56080194861338,506.437007874016
16,18768000,21250000,68112,67713.7440680667,2,2.00178665408922,0.0177408588943388,818.511811023622
16,21250000,21381000,3771,3623.11074867645,2,2.06656727480817,0.660990079994063,845
16,21381000,21584000,7183,3623.11074867645,3,3.73694058687205,17.247220962102,1528
16,21584000,21835000,8068,6450.23504499217,3,2.66238674501544,6.57727192282504,1088.625
16,21835000,22715000,24646,23111.0549271634,2,2.0090946937928,0.0903071726301723,821.5
16,22715000,28342000,154526,154229.237097068,2,2.01031751466546,0.102449362148552,822
16,28342000,28683000,11493,9249.91153260579,3,2.17442585288393,1.73198856019013,889.102362204724
16,28683000,28814000,1717,3046.70676593247,1,1.07302531576578,-9.20453890369022,438.75
16,28814000,32029000,86628,85445.0284896197,2,2.02132290251947,0.211729067813977,826.5
16,32029000,32332000,12869,7932.41671490526,3,3.10093893393361,10.9319439034633,1267.94488188976
16,32332000,32973000,18925,17347.0150997236,2,1.92710792425922,-0.723793171850232,787.976377952756
16,32973000,33530000,3967,5764.03982743981,1,1.39238536701079,-6.0334037411398,569.333333333333
16,33530000,33757000,7040,5846.38325354609,3,2.39489467911941,3.92116796567927,979.25
16,33757000,34014000,5023,6642.36970590683,1,1.52913750127078,-4.67550221333424,625.25
16,34014000,34634000,7791,8673.50754986181,1,1.63929247917435,-3.5817012748694,670.291338582677
16,34634000,34829000,3273,3156.49800074085,3,2.1244474627811,1.23572038386408,868.666666666667
16,34829000,35076000,1589,2909.467722422,1,1.33165193033497,-6.63646582055271,544.5
16,35076000,35300000,6057,6175.75695797123,2,1.96874160499477,-0.310385081476388,805
16,35300000,38400000,28,27.4478087020943,2,2.01382520339443,0.137279501435988,823.43426106283
16,38400000,69227000,622079,625370.873468517,2,2.02119773187896,0.210486166524697,826.448818897638
16,69227000,70770000,43447,42214.7297838211,2,2.02743700688281,0.272440015405884,829
16,70770000,71171000,8744,11006.5712895398,1,1.62804637855013,-3.69337117532191,665.692913385827
16,71171000,90338000,521201,521288.782870176,2,2.00664905204746,0.0660227935934131,820.5
17,1,419000,6161,7904.96890620317,1,1.69263442905292,-3.05203411005185,692.102362204724
17,419000,1336000,23804,23989.3848056305,2,2.0201000816468,0.199586878295598,826
17,1336000,1451000,4453,3183.94580944294,3,2.69387438248663,6.88993330292334,1101.5
17,1451000,16722000,418009,419018.247646172,2,1.98480196102319,-0.150911285282225,811.566929133858
17,16722000,16852000,5314,3540.76732257017,3,3.00813934676219,10.0104760091472,1230
17,16852000,19113000,62876,61730.1217710102,2,2.02119773187896,0.210486166524697,826.448818897638
17,19113000,20554000,36295,37960.3194349965,2,2.02703260942886,0.268424488163586,828.834645669291
17,20554000,21646000,31459,30000.4549113891,2,1.99693388464178,-0.0304454680132519,816.527559055118
17,21646000,22700000,25564,22397.411900909,2,2.01721152840428,0.170904540850602,824.818897637795
17,22700000,27400000,22,27.4478087020943,2,1.94673082928675,-0.528944492807241,796
17,27400000,31008000,99405,98976.7981797522,2,2.01765443990147,0.175302499258838,825
17,31008000,31237000,9072,6312.9960014817,3,2.79781415666337,7.9220194119857,1144
17,31237000,36360000,141673,140148.511232894,2,2.00298058942946,0.0295962250382698,819
17,36360000,37896000,38630,41610.877992375,1,1.89302299599746,-1.06224475370116,774.03937007874
17,37896000,38260000,2484,4391.64939233509,1,1.34143449731631,-6.53932830440566,548.5
17,38260000,39021000,20352,20887.7824222938,2,1.97436465530688,-0.254550131250134,807.299212598425
17,39021000,39265000,9515,6724.71313201311,3,2.81707358540788,8.11325889690019,1151.875
17,39265000,46294000,189021,191366.122271002,2,2.01626793434506,0.16153497728524,824.433070866142
17,46294000,46708000,4206,8563.71631505343,1,1.05108247455069,-9.42242374893672,429.777777777778
17,46708000,46821000,2611,3074.15457463457,1,1.70216665475324,-2.95738239648337,696
17,46821000,68636000,598696,598252.438470848,2,2.01520879815613,0.151018120222075,824
17,68636000,75035000,101186,175501.288841191,1,1.15923418728884,-8.34851454264438,474
17,75035000,81080000,167189,165867.107986756,2,2.01765443990147,0.175302499258838,825
17,81080000,81182000,4098,2827.12429631572,3,2.6987656659773,6.93850206099686,1103.5
17,81182000,82771000,43311,42104.9385490127,2,1.98844153810877,-0.114771540101533,813.055118110236
17,82771000,82924000,4241,4226.96254012253,2,1.90711143301232,-0.922351433202775,779.8
17,82924000,83257441,6974,8618.61193245762,1,1.61235190593243,-3.84921187543971,659.275590551181
18,1,15400000,419514,420774.907403106,2,2.00542623117479,0.053880604075029,820
18,15400000,21500000,24,27.4478087020943,2,2.01382520339443,0.137279501435988,823.43426106283
18,21500000,43771000,606443,610796.087047705,2,2.01626793434506,0.16153497728524,824.433070866142
18,43771000,49937000,166461,167486.52870018,2,1.99808930593879,-0.018972533035253,817
18,49937000,51661000,46983,47320.0222024106,2,2.01873283311201,0.186010571904971,825.44094488189
18,51661000,51805000,3255,3979.93226180368,1,1.6416370215562,-3.55842077764321,671.25
18,51805000,63557000,320848,322292.169779992,2,2.00542623117479,0.053880604075029,820
18,63557000,63587000,843,850.882069764924,2,1.95162211277742,-0.480375734733718,798
18,63587000,63733000,3810,4034.82787920787,2,1.9164048716446,-0.83007079286308,783.6
18,63733000,65617000,51065,51739.1194034478,2,1.9711872467401,-0.286100702439627,806
18,65617000,65740000,2050,3376.0804703576,1,1.30597269200895,-6.8914518004387,534
18,65740000,67870000,57812,58491.280344163,2,2.01709598627458,0.169757247352807,824.771653543307
18,67870000,68803000,14538,25608.805519054,1,1.13233212809016,-8.61564271204876,463
18,68803000,72942000,112400,113579.032409266,2,1.95221908044754,-0.474448051661752,798.244094488189
18,72942000,80373000,197957,200451.346951395,2,2.0088732380442,0.0881081934260561,821.409448818898
19,1,268000,2523,2772.22867891153,1,1.85624208470935,-1.42746651716741,759
19,268000,915000,24343,17731.2844215529,3,2.73455484065214,7.29387622194033,1118.13385826772
19,915000,2346000,54959,39113.1274004844,3,2.83214942620615,8.26295679641519,1158.03937007874
19,2346000,2447000,4934,2799.67648761362,3,3.51275676021633,15.0211528837323,1436.33333333333
19,2447000,2682000,9097,6477.68285369426,3,2.85192398027891,8.45931129817404,1166.125
19,2682000,2771000,4571,2470.30278318849,3,3.65134312578532,16.3972676958154,1493
19,2771000,10652000,303987,214833.998711292,3,2.83083032022539,8.24985852898197,1157.5
19,10652000,10806000,8090,4254.41034882462,3,3.76922305791048,17.5677747653873,1541.2
19,10806000,16241000,211446,148931.810017564,3,2.85406391680608,8.48056012983121,1167
19,16241000,16786000,22724,14986.5035513435,3,2.93477009440214,9.28194463804433,1200
19,16786000,22301000,152530,151237.42594854,2,2.03844239473682,0.381719721071309,833.5
19,22301000,24200000,52551,52041.0452991709,2,1.99208111519434,-0.0786317949208403,814.543307086614
19,24200000,28100000,26,27.4478087020943,2,2.01382520339443,0.137279501435988,823.43426106283
19,28100000,48757000,571927,564409.290341166,2,2.05077651708239,0.504193301961432,838.543307086614
19,48757000,49315000,15998,15343.3250644707,2,2.06679835906757,0.663284666989664,845.094488188976
19,49315000,49476000,6354,4446.54500973928,3,2.91316692565168,9.06743262321961,1191.16666666667
19,49476000,49522000,2159,1290.04700899843,3,3.3016163562024,12.9246014935585,1350
19,49522000,54932000,142446,147202.598069332,2,2.01626793434506,0.16153497728524,824.433070866142
19,54932000,58617000,101994,100788.35355409,2,2.03477393211881,0.345293152516166,832
20,1,25700000,998599,702416.872495296,3,2.85895520029675,8.52912888790473,1169
20,25700000,30400000,40,27.4478087020943,2,2.01382520339443,0.137279501435988,823.43426106283
20,30400000,30973000,17924,10979.1234808377,3,2.94455266138348,9.37908215419137,1204
20,30973000,31160000,819,521.508365339792,2,2.01382520339443,0.137279501435988,823.43426106283
